
조건별분석
[검색조건]
,분류: 지상
,요소 : 강수량
,검색구분 : 일
,지역/지점명 : 서울
,기간 : 2017 ~ 2022년 09 ~ 10월 01 ~ 31일


	
	
	지점번호,지점명,일시,강수량(mm),1시간최다강수량(mm),1시간최다강수량시각,
	108,서울,2017-09-01,,,
	108,서울,2017-09-02,,,
	108,서울,2017-09-03,,,
	108,서울,2017-09-04,,,
	108,서울,2017-09-05,0.0,0.0,
	108,서울,2017-09-06,2.0,1.0,14:23
	108,서울,2017-09-07,,,
	108,서울,2017-09-08,,,
	108,서울,2017-09-09,,,
	108,서울,2017-09-10,0.5,0.4,22:49
	108,서울,2017-09-11,24.0,9.0,01:53
	108,서울,2017-09-12,,,
	108,서울,2017-09-13,,,
	108,서울,2017-09-14,,,
	108,서울,2017-09-15,,,
	108,서울,2017-09-16,,,
	108,서울,2017-09-17,,,
	108,서울,2017-09-18,,,
	108,서울,2017-09-19,8.0,8.0,20:09
	108,서울,2017-09-20,,,
	108,서울,2017-09-21,,,
	108,서울,2017-09-22,,,
	108,서울,2017-09-23,0.0,0.0,
	108,서울,2017-09-24,0.0,0.0,
	108,서울,2017-09-25,,,
	108,서울,2017-09-26,0.0,0.0,
	108,서울,2017-09-27,0.5,0.5,01:53
	108,서울,2017-09-28,,,
	108,서울,2017-09-29,,,
	108,서울,2017-09-30,,,
	108,서울,2017-10-01,4.0,1.1,13:00
	108,서울,2017-10-02,1.5,1.0,00:09
	108,서울,2017-10-03,,,
	108,서울,2017-10-04,,,
	108,서울,2017-10-05,,,
	108,서울,2017-10-06,0.5,0.5,22:32
	108,서울,2017-10-07,0.0,0.0,
	108,서울,2017-10-08,,,
	108,서울,2017-10-09,0.0,0.0,
	108,서울,2017-10-10,0.4,0.3,23:05
	108,서울,2017-10-11,20.0,6.0,00:38
	108,서울,2017-10-12,,,
	108,서울,2017-10-13,,,
	108,서울,2017-10-14,,,
	108,서울,2017-10-15,,,
	108,서울,2017-10-16,,,
	108,서울,2017-10-17,,,
	108,서울,2017-10-18,0.1,0.1,
	108,서울,2017-10-19,,,
	108,서울,2017-10-20,,,
	108,서울,2017-10-21,,,
	108,서울,2017-10-22,,,
	108,서울,2017-10-23,,,
	108,서울,2017-10-24,,,
	108,서울,2017-10-25,,,
	108,서울,2017-10-26,,,
	108,서울,2017-10-27,,,
	108,서울,2017-10-28,,,
	108,서울,2017-10-29,,,
	108,서울,2017-10-30,,,
	108,서울,2017-10-31,,,
	108,서울,2018-09-01,,,
	108,서울,2018-09-02,,,
	108,서울,2018-09-03,34.5,20.0,16:26
	108,서울,2018-09-04,,,
	108,서울,2018-09-05,,,
	108,서울,2018-09-06,1.0,1.0,23:05
	108,서울,2018-09-07,0.5,0.5,01:05
	108,서울,2018-09-08,,,
	108,서울,2018-09-09,,,
	108,서울,2018-09-10,,,
	108,서울,2018-09-11,,,
	108,서울,2018-09-12,,,
	108,서울,2018-09-13,,,
	108,서울,2018-09-14,0.5,0.5,21:50
	108,서울,2018-09-15,0.2,0.1,
	108,서울,2018-09-16,2.0,1.0,15:36
	108,서울,2018-09-17,0.1,0.1,
	108,서울,2018-09-18,,,
